"trial_type","trial_index","time_elapsed","internal_node_id","subject_id","study_id","session_id","rt","url","response","question_order","view_history","success","timeout","failed_images","failed_audio","failed_video","stimulus","block","trial_number","jar","bead","previous_bead","choice","correct","highH_score","lowH_score","state","rewarded","state1_action","state2_visited","state1_key","state2_key","state1_rt","state2_rt","block_num","seq_file","trial_seq_info","two_arm_score_block1","two_arm_score_block2","two_arm_score_total","total_bonus"
"image-keyboard-response","730","827825","0.0-4.0-6.0-1.0-2.217","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","731","828130","0.0-4.0-6.0-1.0-0.218","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","304","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","218","2","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","732","828436","0.0-4.0-6.0-1.0-1.218","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","733","828941","0.0-4.0-6.0-1.0-2.218","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","734","829953","0.0-4.0-6.0-1.0-0.219","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","1011","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","219","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","735","830258","0.0-4.0-6.0-1.0-1.219","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","736","830764","0.0-4.0-6.0-1.0-2.219","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","737","831508","0.0-4.0-6.0-1.0-0.220","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","743","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","220","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","738","831813","0.0-4.0-6.0-1.0-1.220","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","739","832316","0.0-4.0-6.0-1.0-2.220","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","740","833495","0.0-4.0-6.0-1.0-0.221","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","1178","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","221","1","1","2","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","741","833801","0.0-4.0-6.0-1.0-1.221","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","742","834302","0.0-4.0-6.0-1.0-2.221","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","743","834720","0.0-4.0-6.0-1.0-0.222","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","417","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","222","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","744","835025","0.0-4.0-6.0-1.0-1.222","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","745","835528","0.0-4.0-6.0-1.0-2.222","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","746","838098","0.0-4.0-6.0-1.0-0.223","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","2569","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","223","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","747","838402","0.0-4.0-6.0-1.0-1.223","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","748","838908","0.0-4.0-6.0-1.0-2.223","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","749","839431","0.0-4.0-6.0-1.0-0.224","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","523","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","224","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","750","839751","0.0-4.0-6.0-1.0-1.224","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","751","840252","0.0-4.0-6.0-1.0-2.224","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","752","840714","0.0-4.0-6.0-1.0-0.225","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","461","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","225","1","2","2","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","753","841019","0.0-4.0-6.0-1.0-1.225","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","754","841524","0.0-4.0-6.0-1.0-2.225","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","755","842454","0.0-4.0-6.0-1.0-0.226","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","930","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","226","2","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","756","842756","0.0-4.0-6.0-1.0-1.226","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","757","843262","0.0-4.0-6.0-1.0-2.226","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","758","843896","0.0-4.0-6.0-1.0-0.227","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","633","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","227","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","759","844202","0.0-4.0-6.0-1.0-1.227","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","760","844709","0.0-4.0-6.0-1.0-2.227","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","761","845118","0.0-4.0-6.0-1.0-0.228","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","408","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","228","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","762","845421","0.0-4.0-6.0-1.0-1.228","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","763","845923","0.0-4.0-6.0-1.0-2.228","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","764","846910","0.0-4.0-6.0-1.0-0.229","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","986","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","229","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","765","847216","0.0-4.0-6.0-1.0-1.229","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","766","847722","0.0-4.0-6.0-1.0-2.229","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","767","849731","0.0-4.0-6.0-1.0-0.230","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","2009","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","230","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","768","850035","0.0-4.0-6.0-1.0-1.230","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","769","850541","0.0-4.0-6.0-1.0-2.230","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","770","850854","0.0-4.0-6.0-1.0-0.231","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","312","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","231","1","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","771","851159","0.0-4.0-6.0-1.0-1.231","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","772","851662","0.0-4.0-6.0-1.0-2.231","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","773","852174","0.0-4.0-6.0-1.0-0.232","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","498","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","232","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","774","852477","0.0-4.0-6.0-1.0-1.232","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","775","852982","0.0-4.0-6.0-1.0-2.232","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","776","853159","0.0-4.0-6.0-1.0-0.233","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","177","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","233","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","777","853465","0.0-4.0-6.0-1.0-1.233","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","778","853970","0.0-4.0-6.0-1.0-2.233","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","779","854598","0.0-4.0-6.0-1.0-0.234","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","627","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","234","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","780","854903","0.0-4.0-6.0-1.0-1.234","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","781","855406","0.0-4.0-6.0-1.0-2.234","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","782","855860","0.0-4.0-6.0-1.0-0.235","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","454","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","235","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","783","856166","0.0-4.0-6.0-1.0-1.235","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","784","856672","0.0-4.0-6.0-1.0-2.235","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","785","856870","0.0-4.0-6.0-1.0-0.236","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","197","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","236","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","786","857188","0.0-4.0-6.0-1.0-1.236","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","787","857694","0.0-4.0-6.0-1.0-2.236","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","788","857882","0.0-4.0-6.0-1.0-0.237","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","187","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","237","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","789","858187","0.0-4.0-6.0-1.0-1.237","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","790","858693","0.0-4.0-6.0-1.0-2.237","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","791","858952","0.0-4.0-6.0-1.0-0.238","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","259","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","238","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","792","859256","0.0-4.0-6.0-1.0-1.238","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","793","859758","0.0-4.0-6.0-1.0-2.238","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","794","860168","0.0-4.0-6.0-1.0-0.239","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","409","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","239","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","795","860470","0.0-4.0-6.0-1.0-1.239","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","796","860976","0.0-4.0-6.0-1.0-2.239","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","797","861594","0.0-4.0-6.0-1.0-0.240","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","618","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","240","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","798","861898","0.0-4.0-6.0-1.0-1.240","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","799","862401","0.0-4.0-6.0-1.0-2.240","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","800","862731","0.0-4.0-6.0-1.0-0.241","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","329","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","241","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","801","863035","0.0-4.0-6.0-1.0-1.241","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","802","863541","0.0-4.0-6.0-1.0-2.241","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","803","864381","0.0-4.0-6.0-1.0-0.242","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","839","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","242","2","2","1","1","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","804","864683","0.0-4.0-6.0-1.0-1.242","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","805","865189","0.0-4.0-6.0-1.0-2.242","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","806","865709","0.0-4.0-6.0-1.0-0.243","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","519","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","243","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","807","866012","0.0-4.0-6.0-1.0-1.243","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","808","866514","0.0-4.0-6.0-1.0-2.243","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","809","866805","0.0-4.0-6.0-1.0-0.244","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","290","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","244","2","2","1","2","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","810","867108","0.0-4.0-6.0-1.0-1.244","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","811","867614","0.0-4.0-6.0-1.0-2.244","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","812","868102","0.0-4.0-6.0-1.0-0.245","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","473","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialWC.png","highH","245","1","1","2","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","813","868405","0.0-4.0-6.0-1.0-1.245","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","814","868906","0.0-4.0-6.0-1.0-2.245","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","815","869342","0.0-4.0-6.0-1.0-0.246","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","435","","j","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","246","2","1","1","2","false","","","","","","","","","","","","","","","","",""
"image-keyboard-response","816","869648","0.0-4.0-6.0-1.0-1.246","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","817","870153","0.0-4.0-6.0-1.0-2.246","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/WhiteBeadChoiceWrong.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","818","870905","0.0-4.0-6.0-1.0-0.247","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","751","","f","","","","","","","","./tasks/HMM-beads/Images/NewTrialBC.png","highH","247","1","1","1","1","true","","","","","","","","","","","","","","","","",""
"image-keyboard-response","819","871206","0.0-4.0-6.0-1.0-1.247","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoice.png","","","","","","","","","","","","","","","","","","","","","","","",""
"image-keyboard-response","820","871711","0.0-4.0-6.0-1.0-2.247","601b9077694f034f0092dd8f","63690f60c96a0a9a64b48fbd","6369209fd1847d4416b358e2","null","","null","","","","","","","","./tasks/HMM-beads/Images/BlackBeadChoiceCorrect.png","","","","","","","","","","","","","","","","","","","","","","","",""
